Time,Severity of Accident,Number of Accidents,Month,Year
11:00,ΒΑΡΙΑ,1,February,2022
11:00,ΕΛΑΦΡΑ,39,February,2022
11:00,ΝΕΚΡΟΙ,1,March,2022
11:00,ΒΑΡΙΑ,0,March,2022
11:00,ΕΛΑΦΡΑ,46,March,2022
11:00,ΝΕΚΡΟΙ,4,April,2022
11:00,ΒΑΡΙΑ,1,April,2022
11:00,ΕΛΑΦΡΑ,46,April,2022
11:00,ΝΕΚΡΟΙ,3,May,2022
11:00,ΒΑΡΙΑ,0,May,2022
11:00,ΕΛΑΦΡΑ,58,May,2022
11:00,ΝΕΚΡΟΙ,2,June,2022
11:00,ΒΑΡΙΑ,2,June,2022
11:00,ΕΛΑΦΡΑ,59,June,2022
11:00,ΝΕΚΡΟΙ,4,July,2022
11:00,ΒΑΡΙΑ,3,July,2022
11:00,ΕΛΑΦΡΑ,57,July,2022
11:00,ΝΕΚΡΟΙ,5,August,2022
11:00,ΒΑΡΙΑ,0,August,2022
11:00,ΕΛΑΦΡΑ,58,August,2022
11:00,ΝΕΚΡΟΙ,4,September,2022
11:00,ΒΑΡΙΑ,0,September,2022
11:00,ΕΛΑΦΡΑ,69,September,2022
11:00,ΝΕΚΡΟΙ,1,October,2022
11:00,ΒΑΡΙΑ,4,October,2022
11:00,ΕΛΑΦΡΑ,52,October,2022
11:00,ΝΕΚΡΟΙ,3,November,2022
11:00,ΒΑΡΙΑ,2,November,2022
11:00,ΕΛΑΦΡΑ,53,November,2022
11:00,ΝΕΚΡΟΙ,4,December,2022
11:00,ΒΑΡΙΑ,2,December,2022
11:00,ΕΛΑΦΡΑ,35,December,2022
12:00,ΝΕΚΡΟΙ,6,January,2022
12:00,ΒΑΡΙΑ,2,January,2022
12:00,ΕΛΑΦΡΑ,47,January,2022
12:00,ΝΕΚΡΟΙ,3,February,2022
12:00,ΒΑΡΙΑ,3,February,2022
12:00,ΕΛΑΦΡΑ,74,February,2022
12:00,ΝΕΚΡΟΙ,0,March,2022
12:00,ΒΑΡΙΑ,2,March,2022
12:00,ΕΛΑΦΡΑ,62,March,2022
12:00,ΝΕΚΡΟΙ,4,April,2022
12:00,ΒΑΡΙΑ,4,April,2022
12:00,ΕΛΑΦΡΑ,90,April,2022
12:00,ΝΕΚΡΟΙ,3,May,2022
12:00,ΒΑΡΙΑ,6,May,2022
12:00,ΕΛΑΦΡΑ,65,May,2022
12:00,ΝΕΚΡΟΙ,3,June,2022
12:00,ΒΑΡΙΑ,3,June,2022
12:00,ΕΛΑΦΡΑ,75,June,2022
12:00,ΝΕΚΡΟΙ,7,July,2022
12:00,ΒΑΡΙΑ,6,July,2022
12:00,ΕΛΑΦΡΑ,71,July,2022
12:00,ΝΕΚΡΟΙ,3,August,2022
12:00,ΒΑΡΙΑ,2,August,2022
12:00,ΕΛΑΦΡΑ,72,August,2022
12:00,ΝΕΚΡΟΙ,6,September,2022
12:00,ΒΑΡΙΑ,6,September,2022
12:00,ΕΛΑΦΡΑ,88,September,2022
12:00,ΝΕΚΡΟΙ,4,October,2022
12:00,ΒΑΡΙΑ,4,October,2022
12:00,ΕΛΑΦΡΑ,70,October,2022
12:00,ΝΕΚΡΟΙ,4,November,2022
12:00,ΒΑΡΙΑ,1,November,2022
12:00,ΕΛΑΦΡΑ,88,November,2022
12:00,ΝΕΚΡΟΙ,0,December,2022
12:00,ΒΑΡΙΑ,0,December,2022
12:00,ΕΛΑΦΡΑ,66,December,2022
13:00,ΝΕΚΡΟΙ,6,January,2022
13:00,ΒΑΡΙΑ,5,January,2022
13:00,ΕΛΑΦΡΑ,52,January,2022
13:00,ΝΕΚΡΟΙ,3,February,2022
13:00,ΒΑΡΙΑ,1,February,2022
13:00,ΕΛΑΦΡΑ,49,February,2022
13:00,ΝΕΚΡΟΙ,2,March,2022
13:00,ΒΑΡΙΑ,4,March,2022
13:00,ΕΛΑΦΡΑ,62,March,2022
13:00,ΝΕΚΡΟΙ,7,April,2022
13:00,ΒΑΡΙΑ,3,April,2022
13:00,ΕΛΑΦΡΑ,74,April,2022
13:00,ΝΕΚΡΟΙ,0,May,2022
13:00,ΒΑΡΙΑ,3,May,2022
13:00,ΕΛΑΦΡΑ,61,May,2022
13:00,ΝΕΚΡΟΙ,1,June,2022
13:00,ΒΑΡΙΑ,1,June,2022
13:00,ΕΛΑΦΡΑ,51,June,2022
13:00,ΝΕΚΡΟΙ,3,July,2022
13:00,ΒΑΡΙΑ,4,July,2022
13:00,ΕΛΑΦΡΑ,66,July,2022
13:00,ΝΕΚΡΟΙ,3,August,2022
13:00,ΒΑΡΙΑ,1,August,2022
13:00,ΕΛΑΦΡΑ,52,August,2022
13:00,ΝΕΚΡΟΙ,1,September,2022
13:00,ΒΑΡΙΑ,3,September,2022
13:00,ΕΛΑΦΡΑ,77,September,2022
13:00,ΝΕΚΡΟΙ,3,October,2022
13:00,ΒΑΡΙΑ,4,October,2022
13:00,ΕΛΑΦΡΑ,96,October,2022
13:00,ΝΕΚΡΟΙ,5,November,2022
13:00,ΒΑΡΙΑ,1,November,2022
13:00,ΕΛΑΦΡΑ,80,November,2022
13:00,ΝΕΚΡΟΙ,2,December,2022
13:00,ΒΑΡΙΑ,2,December,2022
13:00,ΕΛΑΦΡΑ,56,December,2022
14:00,ΝΕΚΡΟΙ,5,January,2022
14:00,ΒΑΡΙΑ,3,January,2022
14:00,ΕΛΑΦΡΑ,56,January,2022
14:00,ΝΕΚΡΟΙ,1,February,2022
14:00,ΒΑΡΙΑ,2,February,2022
14:00,ΕΛΑΦΡΑ,53,February,2022
14:00,ΝΕΚΡΟΙ,1,March,2022
14:00,ΒΑΡΙΑ,0,March,2022
14:00,ΕΛΑΦΡΑ,51,March,2022
14:00,ΝΕΚΡΟΙ,1,April,2022
14:00,ΒΑΡΙΑ,2,April,2022
14:00,ΕΛΑΦΡΑ,79,April,2022
14:00,ΝΕΚΡΟΙ,2,May,2022
14:00,ΒΑΡΙΑ,0,May,2022
14:00,ΕΛΑΦΡΑ,80,May,2022
14:00,ΝΕΚΡΟΙ,1,June,2022
14:00,ΒΑΡΙΑ,5,June,2022
14:00,ΕΛΑΦΡΑ,83,June,2022
14:00,ΝΕΚΡΟΙ,2,July,2022
14:00,ΒΑΡΙΑ,2,July,2022
14:00,ΕΛΑΦΡΑ,59,July,2022
14:00,ΝΕΚΡΟΙ,2,August,2022
14:00,ΒΑΡΙΑ,3,August,2022
14:00,ΕΛΑΦΡΑ,63,August,2022
14:00,ΝΕΚΡΟΙ,2,September,2022
14:00,ΒΑΡΙΑ,0,September,2022
14:00,ΕΛΑΦΡΑ,59,September,2022
14:00,ΝΕΚΡΟΙ,5,October,2022
14:00,ΒΑΡΙΑ,3,October,2022
14:00,ΕΛΑΦΡΑ,94,October,2022
14:00,ΝΕΚΡΟΙ,4,November,2022
14:00,ΒΑΡΙΑ,3,November,2022
14:00,ΕΛΑΦΡΑ,87,November,2022
14:00,ΝΕΚΡΟΙ,3,December,2022
14:00,ΒΑΡΙΑ,3,December,2022
14:00,ΕΛΑΦΡΑ,69,December,2022
15:00,ΝΕΚΡΟΙ,0,January,2022
15:00,ΒΑΡΙΑ,0,January,2022
15:00,ΕΛΑΦΡΑ,34,January,2022
15:00,ΝΕΚΡΟΙ,2,February,2022
15:00,ΒΑΡΙΑ,1,February,2022
15:00,ΕΛΑΦΡΑ,57,February,2022
15:00,ΝΕΚΡΟΙ,1,March,2022
15:00,ΒΑΡΙΑ,3,March,2022
15:00,ΕΛΑΦΡΑ,36,March,2022
15:00,ΝΕΚΡΟΙ,5,April,2022
15:00,ΒΑΡΙΑ,1,April,2022
15:00,ΕΛΑΦΡΑ,72,April,2022
15:00,ΝΕΚΡΟΙ,1,May,2022
15:00,ΒΑΡΙΑ,4,May,2022
15:00,ΕΛΑΦΡΑ,75,May,2022
15:00,ΝΕΚΡΟΙ,2,June,2022
15:00,ΒΑΡΙΑ,6,June,2022
15:00,ΕΛΑΦΡΑ,88,June,2022
15:00,ΝΕΚΡΟΙ,2,July,2022
15:00,ΒΑΡΙΑ,1,July,2022
15:00,ΕΛΑΦΡΑ,71,July,2022
15:00,ΝΕΚΡΟΙ,3,August,2022
15:00,ΒΑΡΙΑ,3,August,2022
15:00,ΕΛΑΦΡΑ,49,August,2022
15:00,ΝΕΚΡΟΙ,1,September,2022
15:00,ΒΑΡΙΑ,1,September,2022
15:00,ΕΛΑΦΡΑ,57,September,2022
15:00,ΝΕΚΡΟΙ,6,October,2022
15:00,ΒΑΡΙΑ,4,October,2022
15:00,ΕΛΑΦΡΑ,80,October,2022
15:00,ΝΕΚΡΟΙ,4,November,2022
15:00,ΒΑΡΙΑ,3,November,2022
15:00,ΕΛΑΦΡΑ,70,November,2022
15:00,ΝΕΚΡΟΙ,5,December,2022
15:00,ΒΑΡΙΑ,2,December,2022
15:00,ΕΛΑΦΡΑ,80,December,2022
16:00,ΝΕΚΡΟΙ,3,January,2022
16:00,ΒΑΡΙΑ,1,January,2022
16:00,ΕΛΑΦΡΑ,44,January,2022
16:00,ΝΕΚΡΟΙ,2,February,2022
16:00,ΒΑΡΙΑ,2,February,2022
16:00,ΕΛΑΦΡΑ,39,February,2022
16:00,ΝΕΚΡΟΙ,2,March,2022
16:00,ΒΑΡΙΑ,0,March,2022
16:00,ΕΛΑΦΡΑ,60,March,2022
16:00,ΝΕΚΡΟΙ,3,April,2022
16:00,ΒΑΡΙΑ,6,April,2022
16:00,ΕΛΑΦΡΑ,63,April,2022
16:00,ΝΕΚΡΟΙ,2,May,2022
16:00,ΒΑΡΙΑ,2,May,2022
16:00,ΕΛΑΦΡΑ,67,May,2022
16:00,ΝΕΚΡΟΙ,1,June,2022
16:00,ΒΑΡΙΑ,2,June,2022
16:00,ΕΛΑΦΡΑ,49,June,2022
16:00,ΝΕΚΡΟΙ,2,July,2022
16:00,ΒΑΡΙΑ,3,July,2022
16:00,ΕΛΑΦΡΑ,51,July,2022
16:00,ΝΕΚΡΟΙ,2,August,2022
16:00,ΒΑΡΙΑ,2,August,2022
16:00,ΕΛΑΦΡΑ,44,August,2022
16:00,ΝΕΚΡΟΙ,2,September,2022
16:00,ΒΑΡΙΑ,1,September,2022
16:00,ΕΛΑΦΡΑ,90,September,2022
16:00,ΝΕΚΡΟΙ,9,October,2022
16:00,ΒΑΡΙΑ,2,October,2022
16:00,ΕΛΑΦΡΑ,74,October,2022
16:00,ΝΕΚΡΟΙ,1,November,2022
16:00,ΒΑΡΙΑ,2,November,2022
16:00,ΕΛΑΦΡΑ,57,November,2022
16:00,ΝΕΚΡΟΙ,3,December,2022
16:00,ΒΑΡΙΑ,2,December,2022
16:00,ΕΛΑΦΡΑ,49,December,2022
17:00,ΝΕΚΡΟΙ,1,January,2022
17:00,ΒΑΡΙΑ,4,January,2022
17:00,ΕΛΑΦΡΑ,44,January,2022
17:00,ΝΕΚΡΟΙ,1,February,2022
17:00,ΒΑΡΙΑ,3,February,2022
17:00,ΕΛΑΦΡΑ,37,February,2022
17:00,ΝΕΚΡΟΙ,1,March,2022
17:00,ΒΑΡΙΑ,3,March,2022
17:00,ΕΛΑΦΡΑ,38,March,2022
17:00,ΝΕΚΡΟΙ,2,April,2022
17:00,ΒΑΡΙΑ,1,April,2022
17:00,ΕΛΑΦΡΑ,72,April,2022
17:00,ΝΕΚΡΟΙ,1,May,2022
17:00,ΒΑΡΙΑ,4,May,2022
17:00,ΕΛΑΦΡΑ,46,May,2022
17:00,ΝΕΚΡΟΙ,3,June,2022
17:00,ΒΑΡΙΑ,4,June,2022
17:00,ΕΛΑΦΡΑ,67,June,2022
17:00,ΝΕΚΡΟΙ,2,July,2022
17:00,ΒΑΡΙΑ,5,July,2022
17:00,ΕΛΑΦΡΑ,64,July,2022
17:00,ΝΕΚΡΟΙ,2,August,2022
17:00,ΒΑΡΙΑ,4,August,2022
17:00,ΕΛΑΦΡΑ,51,August,2022
17:00,ΝΕΚΡΟΙ,2,September,2022
17:00,ΒΑΡΙΑ,5,September,2022
17:00,ΕΛΑΦΡΑ,53,September,2022
17:00,ΝΕΚΡΟΙ,1,October,2022
17:00,ΒΑΡΙΑ,1,October,2022
17:00,ΕΛΑΦΡΑ,56,October,2022
17:00,ΝΕΚΡΟΙ,3,November,2022
17:00,ΒΑΡΙΑ,3,November,2022
17:00,ΕΛΑΦΡΑ,64,November,2022
17:00,ΝΕΚΡΟΙ,3,December,2022
17:00,ΒΑΡΙΑ,4,December,2022
17:00,ΕΛΑΦΡΑ,45,December,2022
18:00,ΝΕΚΡΟΙ,4,January,2022
18:00,ΒΑΡΙΑ,2,January,2022
18:00,ΕΛΑΦΡΑ,41,January,2022
18:00,ΝΕΚΡΟΙ,4,February,2022
18:00,ΒΑΡΙΑ,0,February,2022
18:00,ΕΛΑΦΡΑ,45,February,2022
18:00,ΝΕΚΡΟΙ,2,March,2022
18:00,ΒΑΡΙΑ,3,March,2022
18:00,ΕΛΑΦΡΑ,52,March,2022
18:00,ΝΕΚΡΟΙ,1,April,2022
18:00,ΒΑΡΙΑ,2,April,2022
18:00,ΕΛΑΦΡΑ,64,April,2022
18:00,ΝΕΚΡΟΙ,3,May,2022
18:00,ΒΑΡΙΑ,3,May,2022
18:00,ΕΛΑΦΡΑ,71,May,2022
18:00,ΝΕΚΡΟΙ,2,June,2022
18:00,ΒΑΡΙΑ,3,June,2022
18:00,ΕΛΑΦΡΑ,63,June,2022
18:00,ΝΕΚΡΟΙ,2,July,2022
18:00,ΒΑΡΙΑ,2,July,2022
18:00,ΕΛΑΦΡΑ,58,July,2022
18:00,ΝΕΚΡΟΙ,3,August,2022
18:00,ΒΑΡΙΑ,1,August,2022
18:00,ΕΛΑΦΡΑ,59,August,2022
18:00,ΝΕΚΡΟΙ,2,September,2022
18:00,ΒΑΡΙΑ,4,September,2022
18:00,ΕΛΑΦΡΑ,78,September,2022
18:00,ΝΕΚΡΟΙ,3,October,2022
18:00,ΒΑΡΙΑ,1,October,2022
18:00,ΕΛΑΦΡΑ,65,October,2022
18:00,ΝΕΚΡΟΙ,5,November,2022
18:00,ΒΑΡΙΑ,8,November,2022
18:00,ΕΛΑΦΡΑ,74,November,2022
18:00,ΝΕΚΡΟΙ,3,December,2022
18:00,ΒΑΡΙΑ,4,December,2022
18:00,ΕΛΑΦΡΑ,61,December,2022
19:00,ΝΕΚΡΟΙ,2,January,2022
19:00,ΒΑΡΙΑ,3,January,2022
19:00,ΕΛΑΦΡΑ,34,January,2022
19:00,ΝΕΚΡΟΙ,1,February,2022
19:00,ΒΑΡΙΑ,1,February,2022
19:00,ΕΛΑΦΡΑ,40,February,2022
19:00,ΝΕΚΡΟΙ,2,March,2022
19:00,ΒΑΡΙΑ,4,March,2022
19:00,ΕΛΑΦΡΑ,42,March,2022
19:00,ΝΕΚΡΟΙ,8,April,2022
19:00,ΒΑΡΙΑ,3,April,2022
19:00,ΕΛΑΦΡΑ,53,April,2022
19:00,ΝΕΚΡΟΙ,7,May,2022
19:00,ΒΑΡΙΑ,3,May,2022
19:00,ΕΛΑΦΡΑ,63,May,2022
19:00,ΝΕΚΡΟΙ,3,June,2022
19:00,ΒΑΡΙΑ,5,June,2022
19:00,ΕΛΑΦΡΑ,55,June,2022
19:00,ΝΕΚΡΟΙ,0,July,2022
19:00,ΒΑΡΙΑ,3,July,2022
19:00,ΕΛΑΦΡΑ,52,July,2022
19:00,ΝΕΚΡΟΙ,1,August,2022
19:00,ΒΑΡΙΑ,2,August,2022
19:00,ΕΛΑΦΡΑ,55,August,2022
19:00,ΝΕΚΡΟΙ,5,September,2022
19:00,ΒΑΡΙΑ,3,September,2022
19:00,ΕΛΑΦΡΑ,44,September,2022
19:00,ΝΕΚΡΟΙ,3,October,2022
19:00,ΒΑΡΙΑ,1,October,2022
19:00,ΕΛΑΦΡΑ,63,October,2022
19:00,ΝΕΚΡΟΙ,3,November,2022
19:00,ΒΑΡΙΑ,7,November,2022
19:00,ΕΛΑΦΡΑ,57,November,2022
19:00,ΝΕΚΡΟΙ,3,December,2022
19:00,ΒΑΡΙΑ,3,December,2022
19:00,ΕΛΑΦΡΑ,66,December,2022
20:00,ΝΕΚΡΟΙ,1,January,2022
20:00,ΒΑΡΙΑ,2,January,2022
20:00,ΕΛΑΦΡΑ,42,January,2022
20:00,ΝΕΚΡΟΙ,4,February,2022
20:00,ΒΑΡΙΑ,1,February,2022
20:00,ΕΛΑΦΡΑ,40,February,2022
20:00,ΝΕΚΡΟΙ,1,March,2022
20:00,ΒΑΡΙΑ,2,March,2022
20:00,ΕΛΑΦΡΑ,40,March,2022
20:00,ΝΕΚΡΟΙ,0,April,2022
20:00,ΒΑΡΙΑ,2,April,2022
20:00,ΕΛΑΦΡΑ,26,April,2022
20:00,ΝΕΚΡΟΙ,2,May,2022
20:00,ΒΑΡΙΑ,5,May,2022
20:00,ΕΛΑΦΡΑ,45,May,2022
20:00,ΝΕΚΡΟΙ,3,June,2022
20:00,ΒΑΡΙΑ,5,June,2022
20:00,ΕΛΑΦΡΑ,54,June,2022
20:00,ΝΕΚΡΟΙ,0,July,2022
20:00,ΒΑΡΙΑ,1,July,2022
20:00,ΕΛΑΦΡΑ,74,July,2022
20:00,ΝΕΚΡΟΙ,3,August,2022
20:00,ΒΑΡΙΑ,2,August,2022
20:00,ΕΛΑΦΡΑ,69,August,2022
20:00,ΝΕΚΡΟΙ,1,September,2022
20:00,ΒΑΡΙΑ,4,September,2022
20:00,ΕΛΑΦΡΑ,41,September,2022
20:00,ΝΕΚΡΟΙ,3,October,2022
20:00,ΒΑΡΙΑ,1,October,2022
20:00,ΕΛΑΦΡΑ,48,October,2022
20:00,ΝΕΚΡΟΙ,2,November,2022
20:00,ΒΑΡΙΑ,2,November,2022
20:00,ΕΛΑΦΡΑ,50,November,2022
20:00,ΝΕΚΡΟΙ,5,December,2022
20:00,ΒΑΡΙΑ,3,December,2022
20:00,ΕΛΑΦΡΑ,53,December,2022
21:00,ΝΕΚΡΟΙ,1,January,2022
21:00,ΒΑΡΙΑ,5,January,2022
21:00,ΕΛΑΦΡΑ,43,January,2022
21:00,ΝΕΚΡΟΙ,1,February,2022
21:00,ΒΑΡΙΑ,1,February,2022
21:00,ΕΛΑΦΡΑ,44,February,2022
21:00,ΝΕΚΡΟΙ,0,March,2022
21:00,ΒΑΡΙΑ,0,March,2022
21:00,ΕΛΑΦΡΑ,57,March,2022
21:00,ΝΕΚΡΟΙ,3,April,2022
21:00,ΒΑΡΙΑ,2,April,2022
21:00,ΕΛΑΦΡΑ,72,April,2022
21:00,ΝΕΚΡΟΙ,5,May,2022
21:00,ΒΑΡΙΑ,3,May,2022
21:00,ΕΛΑΦΡΑ,51,May,2022
21:00,ΝΕΚΡΟΙ,2,June,2022
21:00,ΒΑΡΙΑ,2,June,2022
21:00,ΕΛΑΦΡΑ,58,June,2022
21:00,ΝΕΚΡΟΙ,2,July,2022
21:00,ΒΑΡΙΑ,2,July,2022
21:00,ΕΛΑΦΡΑ,45,July,2022
21:00,ΝΕΚΡΟΙ,3,August,2022
21:00,ΒΑΡΙΑ,4,August,2022
21:00,ΕΛΑΦΡΑ,57,August,2022
21:00,ΝΕΚΡΟΙ,5,September,2022
21:00,ΒΑΡΙΑ,2,September,2022
21:00,ΕΛΑΦΡΑ,61,September,2022
21:00,ΝΕΚΡΟΙ,2,October,2022
21:00,ΒΑΡΙΑ,5,October,2022
21:00,ΕΛΑΦΡΑ,51,October,2022
21:00,ΝΕΚΡΟΙ,3,November,2022
21:00,ΒΑΡΙΑ,2,November,2022
21:00,ΕΛΑΦΡΑ,59,November,2022
21:00,ΝΕΚΡΟΙ,7,December,2022
21:00,ΒΑΡΙΑ,3,December,2022
21:00,ΕΛΑΦΡΑ,62,December,2022
22:00,ΝΕΚΡΟΙ,5,January,2022
22:00,ΒΑΡΙΑ,0,January,2022
22:00,ΕΛΑΦΡΑ,26,January,2022
22:00,ΝΕΚΡΟΙ,0,February,2022
22:00,ΒΑΡΙΑ,2,February,2022
22:00,ΕΛΑΦΡΑ,24,February,2022
22:00,ΝΕΚΡΟΙ,3,March,2022
22:00,ΒΑΡΙΑ,4,March,2022
22:00,ΕΛΑΦΡΑ,37,March,2022
22:00,ΝΕΚΡΟΙ,1,April,2022
22:00,ΒΑΡΙΑ,1,April,2022
22:00,ΕΛΑΦΡΑ,46,April,2022
22:00,ΝΕΚΡΟΙ,3,May,2022
22:00,ΒΑΡΙΑ,2,May,2022
22:00,ΕΛΑΦΡΑ,57,May,2022
22:00,ΝΕΚΡΟΙ,3,June,2022
22:00,ΒΑΡΙΑ,1,June,2022
22:00,ΕΛΑΦΡΑ,62,June,2022
22:00,ΝΕΚΡΟΙ,4,July,2022
22:00,ΒΑΡΙΑ,5,July,2022
22:00,ΕΛΑΦΡΑ,57,July,2022
22:00,ΝΕΚΡΟΙ,1,August,2022
22:00,ΒΑΡΙΑ,2,August,2022
22:00,ΕΛΑΦΡΑ,49,August,2022
22:00,ΝΕΚΡΟΙ,3,September,2022
22:00,ΒΑΡΙΑ,0,September,2022
22:00,ΕΛΑΦΡΑ,41,September,2022
22:00,ΝΕΚΡΟΙ,4,October,2022
22:00,ΒΑΡΙΑ,0,October,2022
22:00,ΕΛΑΦΡΑ,55,October,2022
22:00,ΝΕΚΡΟΙ,3,November,2022
22:00,ΒΑΡΙΑ,2,November,2022
22:00,ΕΛΑΦΡΑ,30,November,2022
22:00,ΝΕΚΡΟΙ,0,December,2022
22:00,ΒΑΡΙΑ,4,December,2022
22:00,ΕΛΑΦΡΑ,65,December,2022
23:00,ΝΕΚΡΟΙ,2,January,2022
23:00,ΒΑΡΙΑ,2,January,2022
23:00,ΕΛΑΦΡΑ,22,January,2022
23:00,ΝΕΚΡΟΙ,1,February,2022
23:00,ΒΑΡΙΑ,2,February,2022
23:00,ΕΛΑΦΡΑ,26,February,2022
23:00,ΝΕΚΡΟΙ,1,March,2022
23:00,ΒΑΡΙΑ,1,March,2022
23:00,ΕΛΑΦΡΑ,33,March,2022
23:00,ΝΕΚΡΟΙ,3,April,2022
23:00,ΒΑΡΙΑ,12,April,2022
23:00,ΕΛΑΦΡΑ,34,April,2022
23:00,ΝΕΚΡΟΙ,3,May,2022
23:00,ΒΑΡΙΑ,3,May,2022
23:00,ΕΛΑΦΡΑ,43,May,2022
23:00,ΝΕΚΡΟΙ,4,June,2022
23:00,ΒΑΡΙΑ,3,June,2022
23:00,ΕΛΑΦΡΑ,34,June,2022
23:00,ΝΕΚΡΟΙ,7,July,2022
23:00,ΒΑΡΙΑ,3,July,2022
23:00,ΕΛΑΦΡΑ,48,July,2022
23:00,ΝΕΚΡΟΙ,2,August,2022
23:00,ΒΑΡΙΑ,1,August,2022
23:00,ΕΛΑΦΡΑ,25,August,2022
23:00,ΝΕΚΡΟΙ,1,September,2022
23:00,ΒΑΡΙΑ,2,September,2022
23:00,ΕΛΑΦΡΑ,42,September,2022
23:00,ΝΕΚΡΟΙ,2,October,2022
23:00,ΒΑΡΙΑ,2,October,2022
23:00,ΕΛΑΦΡΑ,45,October,2022
23:00,ΝΕΚΡΟΙ,0,November,2022
23:00,ΒΑΡΙΑ,0,November,2022
23:00,ΕΛΑΦΡΑ,26,November,2022
23:00,ΝΕΚΡΟΙ,0,December,2022
23:00,ΒΑΡΙΑ,2,December,2022
23:00,ΕΛΑΦΡΑ,31,December,2022
